recording_id,raw_files,passage_id,segment_id,start_s,end_s,time_basis,anchor_ns,start_source_ns,end_source_ns,terrain,action_phase,direction,obstacle_id,flight_id,platform_id,outcome,evidence,visual_evidence,judgement_status,human_review_status,expert_sample_status,notes,preview
gait_20260909_145331_616f9d8038d9,"[""D:\\S10Data\\050\\2026-09-09\\gait_20260909_145331_616f9d8038d9\\bag\\bag_0.db3""]",gait_20260909_145331_616f9d8038d9-P01,gait_20260909_145331_616f9d8038d9-S006,13.0,13.5,source_stamp_minus_manifest_started_wall_ns,1788936811348370187,1788936824348370187,1788936824848370187,stairs_candidate,转向候选,unknown,,,,uncertain,"{""automatic_class"": ""转向候选"", ""bin_s"": 0.5, ""pitch_median_deg"": -3.86, ""max_abs_roll_pitch_deg"": 10.2, ""leg_dq_rms_median"": 1.754, ""wheel_dq_abs_median"": 2.622}","[""首段约13–25s持续负pitch及腿关节活动；之前前点云阶梯明显，过程中后点云出现阶梯，支持上楼候选。""]",model_visual_checked_candidate,pending,not_assessed,边界约 ±0.5–1s；未知地面可能为平地、平台或障碍上的停顿；整段 outcome 未传播。,viewer.html?id=gait_20260909_145331_616f9d8038d9&t=13.000&end=13.500
gait_20260909_145331_616f9d8038d9,"[""D:\\S10Data\\050\\2026-09-09\\gait_20260909_145331_616f9d8038d9\\bag\\bag_0.db3""]",gait_20260909_145331_616f9d8038d9-P01,gait_20260909_145331_616f9d8038d9-S007,13.5,24.5,source_stamp_minus_manifest_started_wall_ns,1788936811348370187,1788936824848370187,1788936835848370187,stairs_candidate,上楼候选,up_candidate,,,,uncertain,"{""automatic_class"": ""姿态变化/越障候选"", ""bin_s"": 0.5, ""pitch_median_deg"": -15.28, ""max_abs_roll_pitch_deg"": 23.72, ""leg_dq_rms_median"": 2.553, ""wheel_dq_abs_median"": 5.677}","[""首段约13–25s持续负pitch及腿关节活动；之前前点云阶梯明显，过程中后点云出现阶梯，支持上楼候选。""]",model_visual_checked_candidate,pending,not_assessed,边界约 ±0.5–1s；未知地面可能为平地、平台或障碍上的停顿；整段 outcome 未传播。,viewer.html?id=gait_20260909_145331_616f9d8038d9&t=13.500&end=24.500
gait_20260909_145331_616f9d8038d9,"[""D:\\S10Data\\050\\2026-09-09\\gait_20260909_145331_616f9d8038d9\\bag\\bag_0.db3""]",gait_20260909_145331_616f9d8038d9-P01,gait_20260909_145331_616f9d8038d9-S008,24.5,25,source_stamp_minus_manifest_started_wall_ns,1788936811348370187,1788936835848370187,1788936836348370187,stairs_candidate,行走/调整候选,unknown,,,,uncertain,"{""automatic_class"": ""行走/调整候选"", ""bin_s"": 0.5, ""pitch_median_deg"": -2.8, ""max_abs_roll_pitch_deg"": 6.38, ""leg_dq_rms_median"": 1.526, ""wheel_dq_abs_median"": 2.967}","[""首段约13–25s持续负pitch及腿关节活动；之前前点云阶梯明显，过程中后点云出现阶梯，支持上楼候选。""]",model_visual_checked_candidate,pending,not_assessed,边界约 ±0.5–1s；未知地面可能为平地、平台或障碍上的停顿；整段 outcome 未传播。,viewer.html?id=gait_20260909_145331_616f9d8038d9&t=24.500&end=25.000
gait_20260909_145331_616f9d8038d9,"[""D:\\S10Data\\050\\2026-09-09\\gait_20260909_145331_616f9d8038d9\\bag\\bag_0.db3""]",gait_20260909_145331_616f9d8038d9-P01,gait_20260909_145331_616f9d8038d9-S009,25,28.0,source_stamp_minus_manifest_started_wall_ns,1788936811348370187,1788936836348370187,1788936839348370187,landing_or_approach_unknown,平台行走/下一段接近候选,unknown,,,,uncertain,"{""automatic_class"": ""行走/调整候选"", ""bin_s"": 0.5, ""pitch_median_deg"": -0.26, ""max_abs_roll_pitch_deg"": 1.24, ""leg_dq_rms_median"": 0.204, ""wheel_dq_abs_median"": 0.529}","[""25–39.5s姿态回平，约31–34s发生轮式移动；35s点云前方再次有阶梯。可能是中间平台后接下一梯段，也可能重新接近；保留在同一通行候选。""]",model_visual_checked_candidate,pending,not_assessed,边界约 ±0.5–1s；未知地面可能为平地、平台或障碍上的停顿；整段 outcome 未传播。,viewer.html?id=gait_20260909_145331_616f9d8038d9&t=25.000&end=28.000
gait_20260909_145331_616f9d8038d9,"[""D:\\S10Data\\050\\2026-09-09\\gait_20260909_145331_616f9d8038d9\\bag\\bag_0.db3""]",gait_20260909_145331_616f9d8038d9-P01,gait_20260909_145331_616f9d8038d9-S010,28.0,30.0,source_stamp_minus_manifest_started_wall_ns,1788936811348370187,1788936839348370187,1788936841348370187,landing_or_approach_unknown,平台/平地等待候选,unknown,,,,uncertain,"{""automatic_class"": ""等待候选"", ""bin_s"": 0.5, ""pitch_median_deg"": -0.18, ""max_abs_roll_pitch_deg"": 0.41, ""leg_dq_rms_median"": 0.021, ""wheel_dq_abs_median"": 0.141}","[""25–39.5s姿态回平，约31–34s发生轮式移动；35s点云前方再次有阶梯。可能是中间平台后接下一梯段，也可能重新接近；保留在同一通行候选。""]",model_visual_checked_candidate,pending,not_assessed,边界约 ±0.5–1s；未知地面可能为平地、平台或障碍上的停顿；整段 outcome 未传播。,viewer.html?id=gait_20260909_145331_616f9d8038d9&t=28.000&end=30.000
gait_20260909_145331_616f9d8038d9,"[""D:\\S10Data\\050\\2026-09-09\\gait_20260909_145331_616f9d8038d9\\bag\\bag_0.db3""]",gait_20260909_145331_616f9d8038d9-P01,gait_20260909_145331_616f9d8038d9-S011,30.0,34.0,source_stamp_minus_manifest_started_wall_ns,1788936811348370187,1788936841348370187,1788936845348370187,landing_or_approach_unknown,平台行走/下一段接近候选,unknown,,,,uncertain,"{""automatic_class"": ""行走/调整候选"", ""bin_s"": 0.5, ""pitch_median_deg"": -1.68, ""max_abs_roll_pitch_deg"": 3.23, ""leg_dq_rms_median"": 0.198, ""wheel_dq_abs_median"": 4.658}","[""25–39.5s姿态回平，约31–34s发生轮式移动；35s点云前方再次有阶梯。可能是中间平台后接下一梯段，也可能重新接近；保留在同一通行候选。""]",model_visual_checked_candidate,pending,not_assessed,边界约 ±0.5–1s；未知地面可能为平地、平台或障碍上的停顿；整段 outcome 未传播。,viewer.html?id=gait_20260909_145331_616f9d8038d9&t=30.000&end=34.000
gait_20260909_145331_616f9d8038d9,"[""D:\\S10Data\\050\\2026-09-09\\gait_20260909_145331_616f9d8038d9\\bag\\bag_0.db3""]",gait_20260909_145331_616f9d8038d9-P01,gait_20260909_145331_616f9d8038d9-S012,34.0,39.5,source_stamp_minus_manifest_started_wall_ns,1788936811348370187,1788936845348370187,1788936850848370187,landing_or_approach_unknown,平台/平地等待候选,unknown,,,,uncertain,"{""automatic_class"": ""等待候选"", ""bin_s"": 0.5, ""pitch_median_deg"": 0.35, ""max_abs_roll_pitch_deg"": 1.38, ""leg_dq_rms_median"": 0.008, ""wheel_dq_abs_median"": 0.017}","[""25–39.5s姿态回平，约31–34s发生轮式移动；35s点云前方再次有阶梯。可能是中间平台后接下一梯段，也可能重新接近；保留在同一通行候选。""]",model_visual_checked_candidate,pending,not_assessed,边界约 ±0.5–1s；未知地面可能为平地、平台或障碍上的停顿；整段 outcome 未传播。,viewer.html?id=gait_20260909_145331_616f9d8038d9&t=34.000&end=39.500
gait_20260909_145331_616f9d8038d9,"[""D:\\S10Data\\050\\2026-09-09\\gait_20260909_145331_616f9d8038d9\\bag\\bag_0.db3""]",gait_20260909_145331_616f9d8038d9-P01,gait_20260909_145331_616f9d8038d9-S013,39.5,41.5,source_stamp_minus_manifest_started_wall_ns,1788936811348370187,1788936850848370187,1788936852848370187,stairs_candidate,行走/调整候选,unknown,,,,uncertain,"{""automatic_class"": ""行走/调整候选"", ""bin_s"": 0.5, ""pitch_median_deg"": -0.52, ""max_abs_roll_pitch_deg"": 2.91, ""leg_dq_rms_median"": 0.285, ""wheel_dq_abs_median"": 3.338}","[""40–55s再次持续负pitch及腿关节运动，42.7/50.5s附近前后点云见阶梯。""]",model_visual_checked_candidate,pending,not_assessed,边界约 ±0.5–1s；未知地面可能为平地、平台或障碍上的停顿；整段 outcome 未传播。,viewer.html?id=gait_20260909_145331_616f9d8038d9&t=39.500&end=41.500
gait_20260909_145331_616f9d8038d9,"[""D:\\S10Data\\050\\2026-09-09\\gait_20260909_145331_616f9d8038d9\\bag\\bag_0.db3""]",gait_20260909_145331_616f9d8038d9-P01,gait_20260909_145331_616f9d8038d9-S014,41.5,54.5,source_stamp_minus_manifest_started_wall_ns,1788936811348370187,1788936852848370187,1788936865848370187,stairs_candidate,上楼候选,up_candidate,,,,uncertain,"{""automatic_class"": ""姿态变化/越障候选"", ""bin_s"": 0.5, ""pitch_median_deg"": -14.47, ""max_abs_roll_pitch_deg"": 21.54, ""leg_dq_rms_median"": 1.96, ""wheel_dq_abs_median"": 4.29}","[""40–55s再次持续负pitch及腿关节运动，42.7/50.5s附近前后点云见阶梯。""]",model_visual_checked_candidate,pending,not_assessed,边界约 ±0.5–1s；未知地面可能为平地、平台或障碍上的停顿；整段 outcome 未传播。,viewer.html?id=gait_20260909_145331_616f9d8038d9&t=41.500&end=54.500
gait_20260909_145331_616f9d8038d9,"[""D:\\S10Data\\050\\2026-09-09\\gait_20260909_145331_616f9d8038d9\\bag\\bag_0.db3""]",gait_20260909_145331_616f9d8038d9-P01,gait_20260909_145331_616f9d8038d9-S015,54.5,55.0,source_stamp_minus_manifest_started_wall_ns,1788936811348370187,1788936865848370187,1788936866348370187,stairs_candidate,转向候选,unknown,,,,uncertain,"{""automatic_class"": ""转向候选"", ""bin_s"": 0.5, ""pitch_median_deg"": -2.64, ""max_abs_roll_pitch_deg"": 5.02, ""leg_dq_rms_median"": 0.983, ""wheel_dq_abs_median"": 2.749}","[""40–55s再次持续负pitch及腿关节运动，42.7/50.5s附近前后点云见阶梯。""]",model_visual_checked_candidate,pending,not_assessed,边界约 ±0.5–1s；未知地面可能为平地、平台或障碍上的停顿；整段 outcome 未传播。,viewer.html?id=gait_20260909_145331_616f9d8038d9&t=54.500&end=55.000
gait_20260909_145331_616f9d8038d9,"[""D:\\S10Data\\050\\2026-09-09\\gait_20260909_145331_616f9d8038d9\\bag\\bag_0.db3""]",gait_20260909_145331_616f9d8038d9-P01,gait_20260909_145331_616f9d8038d9-S016,55.0,55.5,source_stamp_minus_manifest_started_wall_ns,1788936811348370187,1788936866348370187,1788936866848370187,landing_or_approach_unknown,平台行走/下一段接近候选,unknown,,,,uncertain,"{""automatic_class"": ""行走/调整候选"", ""bin_s"": 0.5, ""pitch_median_deg"": -1.22, ""max_abs_roll_pitch_deg"": 1.81, ""leg_dq_rms_median"": 0.393, ""wheel_dq_abs_median"": 1.141}","[""55–68s姿态大体回平，60–63s有快速轮关节活动与转向；58.3/66.1s前方仍见阶梯；平台还是重试接近需确认。""]",model_visual_checked_candidate,pending,not_assessed,边界约 ±0.5–1s；未知地面可能为平地、平台或障碍上的停顿；整段 outcome 未传播。,viewer.html?id=gait_20260909_145331_616f9d8038d9&t=55.000&end=55.500
gait_20260909_145331_616f9d8038d9,"[""D:\\S10Data\\050\\2026-09-09\\gait_20260909_145331_616f9d8038d9\\bag\\bag_0.db3""]",gait_20260909_145331_616f9d8038d9-P01,gait_20260909_145331_616f9d8038d9-S017,55.5,59.5,source_stamp_minus_manifest_started_wall_ns,1788936811348370187,1788936866848370187,1788936870848370187,landing_or_approach_unknown,平台/平地等待候选,unknown,,,,uncertain,"{""automatic_class"": ""等待候选"", ""bin_s"": 0.5, ""pitch_median_deg"": -1.06, ""max_abs_roll_pitch_deg"": 2.17, ""leg_dq_rms_median"": 0.036, ""wheel_dq_abs_median"": 0.4}","[""55–68s姿态大体回平，60–63s有快速轮关节活动与转向；58.3/66.1s前方仍见阶梯；平台还是重试接近需确认。""]",model_visual_checked_candidate,pending,not_assessed,边界约 ±0.5–1s；未知地面可能为平地、平台或障碍上的停顿；整段 outcome 未传播。,viewer.html?id=gait_20260909_145331_616f9d8038d9&t=55.500&end=59.500
gait_20260909_145331_616f9d8038d9,"[""D:\\S10Data\\050\\2026-09-09\\gait_20260909_145331_616f9d8038d9\\bag\\bag_0.db3""]",gait_20260909_145331_616f9d8038d9-P01,gait_20260909_145331_616f9d8038d9-S018,59.5,60,source_stamp_minus_manifest_started_wall_ns,1788936811348370187,1788936870848370187,1788936871348370187,landing_or_approach_unknown,平台行走/下一段接近候选,unknown,,,,uncertain,"{""automatic_class"": ""行走/调整候选"", ""bin_s"": 0.5, ""pitch_median_deg"": -1.24, ""max_abs_roll_pitch_deg"": 1.49, ""leg_dq_rms_median"": 0.276, ""wheel_dq_abs_median"": 1.207}","[""55–68s姿态大体回平，60–63s有快速轮关节活动与转向；58.3/66.1s前方仍见阶梯；平台还是重试接近需确认。""]",model_visual_checked_candidate,pending,not_assessed,边界约 ±0.5–1s；未知地面可能为平地、平台或障碍上的停顿；整段 outcome 未传播。,viewer.html?id=gait_20260909_145331_616f9d8038d9&t=59.500&end=60.000
gait_20260909_145331_616f9d8038d9,"[""D:\\S10Data\\050\\2026-09-09\\gait_20260909_145331_616f9d8038d9\\bag\\bag_0.db3""]",gait_20260909_145331_616f9d8038d9-P01,gait_20260909_145331_616f9d8038d9-S019,60,64.0,source_stamp_minus_manifest_started_wall_ns,1788936811348370187,1788936871348370187,1788936875348370187,landing_or_approach_unknown,平台行走/下一段接近候选,unknown,,,,uncertain,"{""automatic_class"": ""行走/调整候选"", ""bin_s"": 0.5, ""pitch_median_deg"": -2.48, ""max_abs_roll_pitch_deg"": 5.07, ""leg_dq_rms_median"": 1.421, ""wheel_dq_abs_median"": 1.874}","[""55–68s姿态大体回平，60–63s有快速轮关节活动与转向；58.3/66.1s前方仍见阶梯；平台还是重试接近需确认。""]",model_visual_checked_candidate,pending,not_assessed,边界约 ±0.5–1s；未知地面可能为平地、平台或障碍上的停顿；整段 outcome 未传播。,viewer.html?id=gait_20260909_145331_616f9d8038d9&t=60.000&end=64.000
gait_20260909_145331_616f9d8038d9,"[""D:\\S10Data\\050\\2026-09-09\\gait_20260909_145331_616f9d8038d9\\bag\\bag_0.db3""]",gait_20260909_145331_616f9d8038d9-P01,gait_20260909_145331_616f9d8038d9-S020,64.0,66.0,source_stamp_minus_manifest_started_wall_ns,1788936811348370187,1788936875348370187,1788936877348370187,landing_or_approach_unknown,平台/平地等待候选,unknown,,,,uncertain,"{""automatic_class"": ""等待候选"", ""bin_s"": 0.5, ""pitch_median_deg"": 0.26, ""max_abs_roll_pitch_deg"": 1.24, ""leg_dq_rms_median"": 0.042, ""wheel_dq_abs_median"": 0.052}","[""55–68s姿态大体回平，60–63s有快速轮关节活动与转向；58.3/66.1s前方仍见阶梯；平台还是重试接近需确认。""]",model_visual_checked_candidate,pending,not_assessed,边界约 ±0.5–1s；未知地面可能为平地、平台或障碍上的停顿；整段 outcome 未传播。,viewer.html?id=gait_20260909_145331_616f9d8038d9&t=64.000&end=66.000
gait_20260909_145331_616f9d8038d9,"[""D:\\S10Data\\050\\2026-09-09\\gait_20260909_145331_616f9d8038d9\\bag\\bag_0.db3""]",gait_20260909_145331_616f9d8038d9-P01,gait_20260909_145331_616f9d8038d9-S021,66.0,68.0,source_stamp_minus_manifest_started_wall_ns,1788936811348370187,1788936877348370187,1788936879348370187,landing_or_approach_unknown,平台行走/下一段接近候选,unknown,,,,uncertain,"{""automatic_class"": ""行走/调整候选"", ""bin_s"": 0.5, ""pitch_median_deg"": -0.35, ""max_abs_roll_pitch_deg"": 2.46, ""leg_dq_rms_median"": 0.256, ""wheel_dq_abs_median"": 2.385}","[""55–68s姿态大体回平，60–63s有快速轮关节活动与转向；58.3/66.1s前方仍见阶梯；平台还是重试接近需确认。""]",model_visual_checked_candidate,pending,not_assessed,边界约 ±0.5–1s；未知地面可能为平地、平台或障碍上的停顿；整段 outcome 未传播。,viewer.html?id=gait_20260909_145331_616f9d8038d9&t=66.000&end=68.000
gait_20260909_145331_616f9d8038d9,"[""D:\\S10Data\\050\\2026-09-09\\gait_20260909_145331_616f9d8038d9\\bag\\bag_0.db3""]",gait_20260909_145331_616f9d8038d9-P01,gait_20260909_145331_616f9d8038d9-S022,68.0,75.0,source_stamp_minus_manifest_started_wall_ns,1788936811348370187,1788936879348370187,1788936886348370187,stairs_candidate,上楼候选,up_candidate,,,,uncertain,"{""automatic_class"": ""姿态变化/越障候选"", ""bin_s"": 0.5, ""pitch_median_deg"": -14.39, ""max_abs_roll_pitch_deg"": 23.55, ""leg_dq_rms_median"": 2.332, ""wheel_dq_abs_median"": 4.988}","[""68–86.5s负pitch及腿关节活动；75–79s在倾斜姿态下近静止，不能据此标作平平台。89.4s抽样点云前方趋平。""]",model_visual_checked_candidate,pending,not_assessed,边界约 ±0.5–1s；未知地面可能为平地、平台或障碍上的停顿；整段 outcome 未传播。,viewer.html?id=gait_20260909_145331_616f9d8038d9&t=68.000&end=75.000
gait_20260909_145331_616f9d8038d9,"[""D:\\S10Data\\050\\2026-09-09\\gait_20260909_145331_616f9d8038d9\\bag\\bag_0.db3""]",gait_20260909_145331_616f9d8038d9-P01,gait_20260909_145331_616f9d8038d9-S023,75.0,78.5,source_stamp_minus_manifest_started_wall_ns,1788936811348370187,1788936886348370187,1788936889848370187,stairs_candidate,等待候选,unknown,,,,uncertain,"{""automatic_class"": ""等待候选"", ""bin_s"": 0.5, ""pitch_median_deg"": -13.83, ""max_abs_roll_pitch_deg"": 14.48, ""leg_dq_rms_median"": 0.126, ""wheel_dq_abs_median"": 0.184}","[""68–86.5s负pitch及腿关节活动；75–79s在倾斜姿态下近静止，不能据此标作平平台。89.4s抽样点云前方趋平。""]",model_visual_checked_candidate,pending,not_assessed,边界约 ±0.5–1s；未知地面可能为平地、平台或障碍上的停顿；整段 outcome 未传播。,viewer.html?id=gait_20260909_145331_616f9d8038d9&t=75.000&end=78.500
gait_20260909_145331_616f9d8038d9,"[""D:\\S10Data\\050\\2026-09-09\\gait_20260909_145331_616f9d8038d9\\bag\\bag_0.db3""]",gait_20260909_145331_616f9d8038d9-P01,gait_20260909_145331_616f9d8038d9-S024,78.5,79,source_stamp_minus_manifest_started_wall_ns,1788936811348370187,1788936889848370187,1788936890348370187,stairs_candidate,上楼候选,up_candidate,,,,uncertain,"{""automatic_class"": ""姿态变化/越障候选"", ""bin_s"": 0.5, ""pitch_median_deg"": -13.75, ""max_abs_roll_pitch_deg"": 13.76, ""leg_dq_rms_median"": 0.612, ""wheel_dq_abs_median"": 0.114}","[""68–86.5s负pitch及腿关节活动；75–79s在倾斜姿态下近静止，不能据此标作平平台。89.4s抽样点云前方趋平。""]",model_visual_checked_candidate,pending,not_assessed,边界约 ±0.5–1s；未知地面可能为平地、平台或障碍上的停顿；整段 outcome 未传播。,viewer.html?id=gait_20260909_145331_616f9d8038d9&t=78.500&end=79.000
